Hücre #,Bir,ve,Ki,ve2,Hedef,Step,Leap,Rep,Q
1,5l,,,,1,0,1,0,1
2,6l,,,,1,0,1,0,1
3,7,,,,1,1,0,0,1
4,1,,,,1,0,0,1,1
5,2,,,,1,1,0,0,1
6,3,,,,1,0,1,0,1
7,4,,,,1,0,1,0,1
8,5,,,,1,0,1,0,1
9,,,5l,,1,0,1,0,1
10,,,6l,,1,0,1,0,1
11,,,7,,1,1,0,0,1
12,,,1,,1,0,0,1,1
13,,,2,,1,1,0,0,1
14,,,3,,1,0,1,0,1
15,,,4,,1,0,1,0,1
16,,,5,,1,0,1,0,1
17,5l,,,,2,0,1,0,1
18,6l,,,,2,0,1,0,1
19,7,,,,2,0,1,0,1
20,1,,,,2,1,0,0,1
21,2,,,,2,0,0,1,1
22,3,,,,2,1,0,0,1
23,5,,,,2,0,1,0,1
24,,,5l,,2,0,1,0,1
25,,,6l,,2,0,1,0,1
26,,,7,,2,0,1,0,1
27,,,1,,2,1,0,0,1
28,,,2,,2,0,0,1,1
29,,,3,,2,1,0,0,1
30,,,5,,2,0,1,0,1
31,6l,,,,3,0,1,0,1
32,1,,,,3,0,1,0,1
33,2,,,,3,1,0,0,1
34,3,,,,3,0,0,1,1
35,4,,,,3,1,0,0,1
36,5,,,,3,0,1,0,1
37,6,,,,3,0,1,0,1
38,,,6l,,3,0,1,0,1
39,,,1,,3,0,1,0,1
40,,,2,,3,1,0,0,1
41,,,3,,3,0,0,1,1
42,,,4,,3,0,0,1,1
43,,,5,,3,0,1,0,1
44,,,6,,3,0,1,0,1
45,1,,,,4,0,1,0,1
46,2,,,,4,0,1,0,1
47,3,,,,4,1,0,0,1
48,4,,,,4,0,0,1,1
49,5,,,,4,1,0,0,1
50,6,,,,4,0,1,0,1
51,,,1,,4,0,1,0,1
52,,,2,,4,0,1,0,1
53,,,3,,4,1,0,0,1
54,,,4,,4,0,0,1,1
55,,,5,,4,1,0,0,1
56,,,6,,4,0,1,0,1
57,1,,,,5,0,1,0,1
58,2,,,,5,0,1,0,1
59,3,,,,5,0,1,0,1
60,4,,,,5,1,0,0,1
61,5,,,,5,0,0,1,1
62,6,,,,5,1,0,0,1
63,,,1,,5,0,1,0,1
64,,,2,,5,0,1,0,1
65,,,3,,5,0,1,0,1
66,,,4,,5,0,1,0,1
67,,,5,,5,0,0,1,1
68,,,6,,5,1,0,0,1
69,6,,,,6,0,0,1,1
70,5,,,,6,1,0,0,1
71,4,,,,6,0,1,0,1
72,3,,,,6,0,1,0,1
73,2,,,,6,0,1,0,1
74,,,6,,6,0,0,1,1
75,,,5,,6,1,0,0,1
76,,,4,,6,0,1,0,1
77,,,3,,6,0,1,0,1
78,,,2,,6,0,1,0,1
79,1,,,,7,1,0,0,1
80,2,,,,7,0,1,0,1
81,3,,,,7,0,1,0,1
82,7,,,,7,0,0,1,1
83,6l,,,,7,1,0,0,1
84,5l,,,,7,0,1,0,1
85,,,1,,7,1,0,0,1
86,,,2,,7,0,1,0,1
87,,,3,,7,0,1,0,1
88,,,7,,7,0,0,1,1
89,,,6l,,7,1,0,0,1
90,,,5l,,7,0,1,0,1
91,1,,,,6l,0,1,0,1
92,7,,,,6l,1,0,0,1
93,6l,,,,6l,0,0,1,1
94,5l,,,,6l,1,0,0,1
95,2,,,,6l,0,1,0,1
96,3,,,,6l,0,1,0,1
97,,,1,,6l,0,1,0,1
98,,,7,,6l,1,0,0,1
99,,,6l,,6l,0,0,1,1
100,,,5l,,6l,0,0,1,1
101,,,2,,6l,0,1,0,1
102,,,3,,6l,0,1,0,1
103,2,,,,5l,0,1,0,1
104,1,,,,5l,0,1,0,1
105,7,,,,5l,0,1,0,1
106,6l,,,,5l,1,0,0,1
107,5l,,,,5l,0,0,1,1
108,,,2,,5l,0,1,0,1
109,,,1,,5l,0,1,0,1
110,,,7,,5l,0,1,0,1
111,,,6l,,5l,1,0,0,1
112,,,5l,,5l,0,0,1,1
113,1,,,1,1,0,0,2,2
114,1,,,2,1,2,0,0,2
115,1,,,3,1,0,2,0,2
116,1,,,4,1,0,2,0,2
117,1,,,5,1,0,2,0,2
118,1,,,7,1,2,0,0,2
119,1,,,6l,1,0,2,0,2
120,1,,,5l,1,0,2,0,2
121,1,,1,,1,0,0,2,2
122,1,,2,,1,2,0,0,2
123,1,,3,,1,0,2,0,2
124,1,,4,,1,0,2,0,2
125,1,,5,,1,0,2,0,2
126,1,,7,,1,2,0,0,2
127,1,,6l,,1,0,2,0,2
128,1,,5l,,1,0,2,0,2
129,1,1,,,1,0,0,2,2
130,1,2,,,1,2,0,0,2
131,1,3,,,1,0,2,0,2
132,1,4,,,1,0,2,0,2
133,1,5,,,1,0,2,0,2
134,1,7,,,1,2,0,0,2
135,1,6l,,,1,0,2,0,2
136,1,5l,,,1,0,2,0,2
137,,1,,1,1,0,0,2,2
138,,1,,2,1,2,0,0,2
139,,1,,3,1,0,2,0,2
140,,1,,4,1,0,2,0,2
141,,1,,5,1,0,2,0,2
142,,1,,7,1,2,0,0,2
143,,1,,6l,1,0,2,0,2
144,,1,,5l,1,0,2,0,2
145,,1,1,,1,0,0,2,2
146,,1,2,,1,2,0,0,2
147,,1,3,,1,0,2,0,2
148,,1,4,,1,0,2,0,2
149,,1,5,,1,0,2,0,2
150,,1,7,,1,2,0,0,2
151,,1,6l,,1,0,2,0,2
152,,1,5l,,1,0,2,0,2
153,,,1,1,1,0,0,2,2
154,,,1,2,1,2,0,0,2
155,,,1,3,1,0,2,0,2
156,,,1,4,1,0,2,0,2
157,,,1,5,1,0,2,0,2
158,,,1,7,1,2,0,0,2
159,,,1,6l,1,0,2,0,2
160,,,1,5l,1,0,2,0,2
161,2,,,1,1,1,0,1,2
162,2,,,2,1,1,0,1,2
163,2,,,3,1,1,1,0,2
164,2,,,4,1,0,2,0,2
165,2,,,5,1,0,2,0,2
166,2,,,7,1,1,1,0,2
167,2,,,6l,1,0,2,0,2
168,2,,,5l,1,0,2,0,2
169,2,,1,,1,1,0,1,2
170,2,,2,,1,1,0,1,2
171,2,,3,,1,1,1,0,2
172,2,,4,,1,0,2,0,2
173,2,,5,,1,0,2,0,2
174,2,,7,,1,1,1,0,2
175,2,,6l,,1,0,2,0,2
176,2,,5l,,1,0,2,0,2
177,2,1,,,1,1,0,1,2
178,2,2,,,1,1,0,1,2
179,2,3,,,1,1,1,0,2
180,2,4,,,1,0,2,0,2
181,2,5,,,1,0,2,0,2
182,2,7,,,1,1,1,0,2
183,2,6l,,,1,0,2,0,2
184,2,5l,,,1,0,2,0,2
185,,2,,1,1,1,0,1,2
186,,2,,2,1,1,0,1,2
187,,2,,3,1,1,1,0,2
188,,2,,4,1,0,2,0,2
189,,2,,5,1,0,2,0,2
190,,2,,7,1,0,2,0,2
191,,2,,6l,1,0,2,0,2
192,,2,,5l,1,0,2,0,2
193,,2,1,,1,1,0,1,2
194,,2,2,,1,1,0,1,2
195,,2,3,,1,1,1,0,2
196,,2,4,,1,0,2,0,2
197,,2,5,,1,0,2,0,2
198,,2,7,,1,1,1,0,2
199,,2,6l,,1,0,2,0,2
200,,2,5l,,1,0,2,0,2
201,,,2,1,1,1,0,1,2
202,,,2,2,1,1,0,1,2
203,,,2,3,1,1,1,0,2
204,,,2,4,1,0,2,0,2
205,,,2,5,1,0,2,0,2
206,,,2,7,1,0,2,0,2
207,,,2,6l,1,0,2,0,2
208,,,2,5l,1,0,2,0,2
209,3,,,1,1,0,1,1,2
210,3,,,2,1,2,0,0,2
211,3,,,3,1,0,1,1,2
212,3,,,4,1,1,1,0,2
213,3,,,5,1,0,2,0,2
214,3,,,7,1,1,1,0,2
215,3,,,6l,1,0,2,0,2
216,3,,1,,1,0,1,1,2
217,3,,2,,1,2,0,0,2
218,3,,3,,1,0,1,1,2
219,3,,4,,1,0,2,0,2
220,3,,5,,1,0,2,0,2
221,3,,7,,1,0,2,0,2
222,3,,6l,,1,0,2,0,2
223,3,1,,,1,0,1,1,2
224,3,2,,,1,2,0,0,2
225,3,3,,,1,0,1,1,2
226,3,4,,,1,1,1,0,2
227,3,5,,,1,0,2,0,2
228,3,7,,,1,1,1,0,2
229,3,6l,,,1,0,2,0,2
230,3,,,1,1,1,0,1,2
231,3,,,2,1,2,0,0,2
232,3,,,3,1,0,1,1,2
233,3,,,4,1,1,1,0,2
234,3,,,5,1,0,2,0,2
235,3,,,7,1,1,1,0,2
236,3,,,6l,1,0,2,0,2
237,3,,1,,1,0,1,1,2
238,3,,2,,1,2,0,0,2
239,3,,3,,1,0,1,1,2
240,3,,4,,1,1,1,0,2
241,3,,5,,1,0,2,0,2
242,3,,7,,1,1,1,0,2
243,3,,6l,,1,0,2,0,2
244,3,,,1,1,0,1,1,2
245,3,,,2,1,2,0,0,2
246,3,,,3,1,0,1,1,2
247,3,,,4,1,1,1,0,2
248,3,,,5,1,0,2,0,2
249,3,,,7,1,1,1,0,2
250,3,,,6l,1,0,2,0,2
251,4,,,5,1,1,1,0,2
252,4,,,3,1,1,1,0,2
253,4,,,2,1,1,1,0,2
254,4,,,1,1,0,1,1,2
255,4,,5,,1,1,1,0,2
256,4,,3,,1,0,2,0,2
257,4,,2,,1,1,1,0,2
258,4,,1,,1,0,1,1,2
259,4,5,,,1,1,1,0,2
260,4,3,,,1,1,1,0,2
261,4,2,,,1,1,1,0,2
262,4,1,,,1,0,1,1,2
263,,4,,5,1,1,1,0,2
264,,4,,3,1,1,1,0,2
265,,4,,2,1,1,1,0,2
266,,4,,1,1,0,1,1,2
267,,4,5,,1,1,1,0,2
268,,4,3,,1,1,1,0,2
269,,4,2,,1,1,1,0,2
270,,4,1,,1,0,1,1,2
271,,,4,5,1,1,1,0,2
272,,,4,3,1,1,1,0,2
273,,,4,2,1,1,1,0,2
274,,,4,1,1,0,1,1,2
275,5,,,5,1,0,1,1,2
276,5,,,3,1,0,2,0,2
277,5,,,2,1,1,1,0,2
278,5,,5,,1,0,1,1,2
279,5,,3,,1,0,2,0,2
280,5,,2,,1,1,1,0,2
281,5,5,,,1,0,1,1,2
282,5,3,,,1,0,2,0,2
283,5,2,,,1,1,1,0,2
284,,5,,5,1,0,1,1,2
285,,5,,3,1,0,2,0,2
286,,5,,2,1,1,1,0,2
287,,5,5,,1,0,1,1,2
288,,5,3,,1,0,2,0,2
289,,5,2,,1,1,1,0,2
290,,,5,5,1,0,1,1,2
291,,,5,3,1,0,2,0,2
292,,,5,2,1,1,1,0,2
293,6,,,5,1,1,1,0,2
294,6,,,4,1,0,2,0,2
295,6,,,3,1,0,2,0,2
296,6,,,2,1,1,1,0,2
297,6,,5,,1,1,1,0,2
298,6,,4,,1,0,2,0,2
299,6,,3,,1,0,2,0,2
300,6,,2,,1,1,1,0,2
301,6,5,,,1,1,1,0,2
302,6,4,,,1,0,2,0,2
303,6,3,,,1,0,2,0,2
304,6,2,,,1,1,1,0,2
305,,6,,5,1,1,1,0,2
306,,6,,4,1,0,2,0,2
307,,6,,3,1,0,2,0,2
308,,6,,2,1,1,1,0,2
309,,6,5,,1,1,1,0,2
310,,6,4,,1,0,2,0,2
311,,6,3,,1,0,2,0,2
312,,6,2,,1,1,1,0,2
313,,,6,5,1,1,1,0,2
314,,,6,4,1,0,2,0,2
315,,,6,3,1,1,1,0,2
316,,,6,2,1,1,1,0,2
317,7,,,5l,1,0,2,0,2
318,7,,,6l,1,1,1,0,2
319,7,,,7,1,1,0,1,2
320,7,,,1,1,1,0,1,2
321,7,,,2,1,1,1,0,2
322,7,,,3,1,0,2,0,2
323,7,,5l,,1,0,2,0,2
324,7,,6l,,1,1,1,0,2
325,7,,7,,1,1,0,1,2
326,7,,1,,1,1,0,1,2
327,7,,2,,1,0,2,0,2
328,7,,3,,1,0,2,0,2
329,7,5l,,,1,0,2,0,2
330,7,6l,,,1,1,1,0,2
331,7,7,,,1,1,0,1,2
332,7,1,,,1,1,0,1,2
333,7,2,,,1,1,1,0,2
334,7,3,,,1,0,2,0,2
335,,7,,5l,1,0,2,0,2
336,,7,,6l,1,1,1,0,2
337,,7,,7,1,1,0,1,2
338,,7,,1,1,1,0,1,2
339,,7,,2,1,1,1,0,2
340,,7,,3,1,0,2,0,2
341,,7,5l,,1,0,2,0,2
342,,7,6l,,1,1,1,0,2
343,,7,7,,1,1,0,1,2
344,,7,1,,1,1,0,1,2
345,,7,2,,1,1,1,0,2
346,,7,3,,1,0,2,0,2
347,,,7,5l,1,0,2,0,2
348,,,7,6l,1,1,1,0,2
349,,,7,7,1,1,0,1,2
350,,,7,1,1,1,0,1,2
351,,,7,2,1,1,1,0,2
352,,,7,3,1,0,2,0,2
353,6l,,,5l,1,1,1,0,2
354,6l,,,6l,1,0,1,1,2
355,6l,,,7,1,2,0,0,2
356,6l,,,1,1,0,1,1,2
357,6l,,,2,1,1,1,0,2
358,6l,,,3,1,0,2,0,2
359,6l,,5l,,1,1,1,0,2
360,6l,,6l,,1,0,1,1,2
361,6l,,7,,1,2,0,0,2
362,6l,,1,,1,0,1,1,2
363,6l,,2,,1,1,1,0,2
364,6l,,3,,1,0,2,0,2
365,6l,5l,,,1,1,1,0,2
366,6l,6l,,,1,0,1,1,2
367,6l,7,,,1,2,0,0,2
368,6l,1,,,1,0,1,1,2
369,6l,2,,,1,1,1,0,2
370,6l,3,,,1,0,2,0,2
371,,6l,,5l,1,1,1,0,2
372,,6l,,6l,1,0,1,1,2
373,,6l,,7,1,2,0,0,2
374,,6l,,1,1,0,1,1,2
375,,6l,,2,1,1,1,0,2
376,,6l,,3,1,0,2,0,2
377,,6l,5l,,1,1,1,0,2
378,,6l,6l,,1,0,1,1,2
379,,6l,7,,1,2,0,0,2
380,,6l,1,,1,0,1,1,2
381,,6l,2,,1,1,1,0,2
382,,6l,3,,1,0,2,0,2
383,,,6l,5l,1,1,1,0,2
384,,,6l,6l,1,0,1,1,2
385,,,6l,7,1,2,0,0,2
386,,,6l,1,1,0,1,1,2
387,,,6l,2,1,0,1,1,2
388,,,6l,3,1,0,2,0,2
389,5l,,,5l,1,0,1,1,2
390,5l,,,6l,1,1,1,0,2
391,5l,,,7,1,1,1,0,2
392,5l,,,1,1,0,1,1,2
393,5l,,,2,1,1,1,0,2
394,5l,,5l,,1,0,1,1,2
395,5l,,6l,,1,1,1,0,2
396,5l,,7,,1,1,1,0,2
397,5l,,1,,1,0,1,1,2
398,5l,,2,,1,1,1,0,2
399,5l,5l,,,1,0,1,1,2
400,5l,6l,,,1,1,1,0,2
401,5l,7,,,1,1,1,0,2
402,5l,1,,,1,0,1,1,2
403,5l,2,,,1,1,1,0,2
404,,5l,,5l,1,0,1,1,2
405,,5l,,6l,1,1,1,0,2
406,,5l,,7,1,1,1,0,2
407,,5l,,1,1,0,1,1,2
408,,5l,,2,1,1,1,0,2
409,,5l,5l,,1,0,1,1,2
410,,5l,6l,,1,1,1,0,2
411,,5l,7,,1,1,1,0,2
412,,5l,1,,1,0,1,1,2
413,,5l,2,,1,1,1,0,2
414,,,5l,5l,1,0,1,1,2
415,,,5l,6l,1,1,1,0,2
416,,,5l,7,1,1,1,0,2
417,,,5l,1,1,0,1,1,2
418,,,5l,2,1,1,1,0,2
419,1,,,1,2,1,0,1,2
420,1,,,2,2,1,0,1,2
421,1,,,3,2,1,1,0,2
422,1,,,7,2,1,1,0,2
423,1,,1,,2,1,0,1,2
424,1,,2,,2,1,0,1,2
425,1,,3,,2,1,0,1,2
426,1,,7,,2,1,1,0,2
427,1,1,,,2,1,0,1,2
428,1,2,,,2,1,0,1,2
429,1,3,,,2,1,1,0,2
430,1,7,,,2,1,1,0,2
431,,1,,1,2,1,0,1,2
432,,1,,2,2,1,0,1,2
433,,1,,3,2,1,1,0,2
434,,1,,7,2,1,1,0,2
435,,1,1,,2,1,0,1,2
436,,1,2,,2,1,0,1,2
437,,1,3,,2,1,1,0,2
438,,1,7,,2,1,1,0,2
439,,,1,1,2,1,0,1,2
440,,,1,2,2,1,0,1,2
441,,,1,3,2,1,1,0,2
442,,,1,7,2,1,1,0,2
443,2,,,1,2,2,0,0,2
444,2,,,2,2,0,0,2,2
445,2,,,3,2,2,0,0,2
446,2,,,5,2,0,2,0,2
447,2,,1,,2,2,0,0,2
448,2,,2,,2,0,0,2,2
449,2,,3,,2,2,0,0,2
450,2,,5,,2,0,2,0,2
451,2,1,,,2,2,0,0,2
452,2,2,,,2,0,0,2,2
453,2,3,,,2,2,0,0,2
454,2,5,,,2,0,2,0,2
455,,2,,1,2,2,0,0,2
456,,2,,2,2,0,0,2,2
457,,2,,3,2,2,0,0,2
458,,2,,5,2,0,2,0,2
459,,2,1,,2,2,0,0,2
460,,2,2,,2,0,0,2,2
461,,2,3,,2,2,0,0,2
462,,2,5,,2,0,2,0,2
463,,,2,1,2,2,0,0,2
464,,,2,2,2,0,0,2,2
465,,,2,3,2,2,0,0,2
466,,,2,5,2,0,2,0,2
467,3,,,1,2,1,1,0,2
468,3,,,2,2,1,0,1,2
469,3,,,3,2,1,0,1,2
470,3,,,4,2,1,1,0,2
471,3,,1,,2,1,1,0,2
472,3,,2,,2,1,0,1,2
473,3,,3,,2,1,0,1,2
474,3,,4,,2,1,1,0,2
475,3,1,,,2,1,1,0,2
476,3,2,,,2,1,0,1,2
477,3,3,,,2,1,0,1,2
478,3,4,,,2,1,1,0,2
479,,3,,1,2,1,1,0,2
480,,3,,2,2,1,0,1,2
481,,3,,3,2,1,0,1,2
482,,3,,4,2,1,1,0,2
483,,3,1,,2,1,1,0,2
484,,3,2,,2,1,0,1,2
485,,3,3,,2,1,0,1,2
486,,3,4,,2,1,1,0,2
487,,,3,1,2,1,1,0,2
488,,,3,2,2,1,0,1,2
489,,,3,3,2,1,0,1,2
490,,,3,4,2,1,1,0,2
491,4,,,1,2,1,1,0,2
492,4,,,2,2,0,1,1,2
493,4,,,3,2,2,0,0,2
494,4,,,5,2,1,1,0,2
495,4,,,6,2,0,2,0,2
496,4,,1,,2,1,1,0,2
497,4,,2,,2,0,1,1,2
498,4,,3,,2,2,0,0,2
499,4,,5,,2,1,1,0,2
500,4,,6,,2,0,2,0,2
501,4,1,,,2,1,1,0,2
502,4,2,,,2,0,1,1,2
503,4,3,,,2,2,0,0,2
504,4,5,,,2,1,1,0,2
505,4,6,,,2,0,2,0,2
506,,4,,1,2,1,1,0,2
507,,4,,2,2,0,1,1,2
508,,4,,3,2,2,0,0,2
509,,4,,5,2,1,1,0,2
510,,4,,6,2,0,2,0,2
511,,4,1,,2,1,1,0,2
512,,4,2,,2,0,1,1,2
513,,4,3,,2,2,0,0,2
514,,4,5,,2,1,1,0,2
515,,4,6,,2,0,2,0,2
516,,,4,1,2,1,1,0,2
517,,,4,2,2,0,1,1,2
518,,,4,3,2,2,0,0,2
519,,,4,5,2,1,1,0,2
520,,,4,6,2,0,2,0,2
521,5,,,6,2,1,1,0,2
522,5,,,5,2,0,1,1,2
523,5,,,4,2,1,1,0,2
524,5,,,3,2,1,1,0,2
525,5,,,2,2,0,1,1,2
526,5,,,1,2,1,1,0,2
527,5,,6,,2,1,1,0,2
528,5,,5,,2,1,1,0,2
529,5,,4,,2,0,1,1,2
530,5,,3,,2,1,1,0,2
531,5,,2,,2,0,1,1,2
532,5,,1,,2,1,1,0,2
533,5,6,,,2,1,1,0,2
534,5,5,,,2,0,1,1,2
535,5,4,,,2,1,1,0,2
536,5,3,,,2,0,2,0,2
537,5,2,,,2,0,1,1,2
538,5,1,,,2,1,1,0,2
539,,5,,6,2,1,1,0,2
540,,5,,5,2,0,1,1,2
541,,5,,4,2,1,1,0,2
542,,5,,3,2,1,1,0,2
543,,5,,2,2,0,1,1,2
544,,5,,1,2,1,1,0,2
545,,5,6,,2,1,1,0,2
546,,5,5,,2,0,1,1,2
547,,5,4,,2,1,1,0,2
548,,5,3,,2,1,1,0,2
549,,5,2,,2,0,1,1,2
550,,5,1,,2,1,1,0,2
551,,,5,6,2,0,1,1,2
552,,,5,5,2,1,1,0,2
553,,,5,4,2,1,1,0,2
554,,,5,3,2,1,1,0,2
555,,,5,2,2,0,1,1,2
556,,,5,1,2,1,1,0,2
557,6,,,5,2,1,1,0,2
558,6,,,4,2,0,2,0,2
559,6,,,3,2,1,1,0,2
560,6,,5,,2,1,1,0,2
561,6,,4,,2,0,2,0,2
562,6,,3,,2,1,1,0,2
563,6,5,,,2,1,1,0,2
564,6,4,,,2,0,2,0,2
565,6,3,,,2,1,1,0,2
566,,6,,5,2,1,1,0,2
567,,6,,4,2,0,2,0,2
568,,6,,3,2,1,1,0,2
569,,6,5,,2,1,1,0,2
570,,6,4,,2,0,2,0,2
571,,6,3,,2,1,1,0,2
572,,,6,5,2,1,1,0,2
573,,,6,4,2,0,2,0,2
574,,,6,3,2,1,1,0,2
575,7,,,1,2,2,0,0,2
576,7,,,6l,2,1,1,0,2
577,7,,,5l,2,0,2,0,2
578,7,,,2,2,0,1,1,2
579,7,,,3,2,0,2,0,2
580,7,,1,,2,2,0,0,2
581,7,,6l,,2,1,1,0,2
582,7,,5l,,2,0,2,0,2
583,7,,2,,2,0,1,1,2
584,7,,3,,2,1,1,0,2
585,7,1,,,2,2,0,0,2
586,7,6l,,,2,1,1,0,2
587,7,5l,,,2,0,2,0,2
588,7,2,,,2,0,1,1,2
589,7,3,,,2,1,1,0,2
590,,7,,1,2,2,0,0,2
591,,7,,6l,2,1,1,0,2
592,,7,,5l,2,0,2,0,2
593,,7,,2,2,0,1,1,2
594,,7,,3,2,1,1,0,2
595,,7,1,,2,2,0,0,2
596,,7,6l,,2,1,1,0,2
597,,7,5l,,2,0,2,0,2
598,,7,2,,2,0,1,1,2
599,,7,3,,2,1,1,0,2
600,,,7,1,2,2,0,0,2
601,,,7,6l,2,1,1,0,2
602,,,7,5l,2,0,2,0,2
603,,,7,2,2,0,1,1,2
604,,,7,3,2,1,1,0,2
605,6l,,,5l,2,1,1,0,2
606,6l,,,7,2,1,1,0,2
607,6l,,,1,2,1,1,0,2
608,6l,,,2,2,0,1,1,2
609,6l,,,3,2,1,1,0,2
610,6l,,5l,,2,1,1,0,2
611,6l,,7,,2,1,1,0,2
612,6l,,1,,2,1,1,0,2
613,6l,,2,,2,0,1,1,2
614,6l,,3,,2,1,1,0,2
615,6l,5l,,,2,1,1,0,2
616,6l,7,,,2,1,1,0,2
617,6l,1,,,2,1,1,0,2
618,6l,2,,,2,1,1,0,2
619,6l,3,,,2,1,1,0,2
620,,6l,,5l,2,1,1,0,2
621,,6l,,7,2,1,1,0,2
622,,6l,,1,2,1,1,0,2
623,,6l,,2,2,0,1,1,2
624,,6l,,3,2,1,1,0,2
625,,6l,5l,,2,1,1,0,2
626,,6l,7,,2,1,1,0,2
627,,6l,1,,2,1,1,0,2
628,,6l,2,,2,0,1,1,2
629,,6l,3,,2,1,1,0,2
630,,,6l,5l,2,1,1,0,2
631,,,6l,7,2,1,1,0,2
632,,,6l,1,2,1,1,0,2
633,,,6l,2,2,0,1,1,2
634,,,6l,3,2,1,1,0,2
635,5l,,,7,2,0,2,0,2
636,5l,,,1,2,1,1,0,2
637,5l,,,2,2,0,1,1,2
638,5l,,7,,2,0,2,0,2
639,5l,,1,,2,1,1,0,2
640,5l,,2,,2,0,1,1,2
641,5l,7,,,2,0,2,0,2
642,5l,1,,,2,1,1,0,2
643,5l,2,,,2,0,1,1,2
644,,5l,,7,2,0,2,0,2
645,,5l,,1,2,1,1,0,2
646,,5l,,2,2,0,1,1,2
647,,5l,7,,2,0,2,0,2
648,,5l,1,,2,1,1,0,2
649,,5l,2,,2,0,1,1,2
650,,,5l,7,2,0,2,0,2
651,,,5l,1,2,1,1,0,2
652,,,5l,2,2,0,1,1,2
653,1,,,1,3,0,1,1,2
654,1,,,2,3,2,0,0,2
655,1,,,3,3,0,1,1,2
656,1,,,4,3,1,1,0,2
657,1,,,5,3,0,2,0,2
658,1,,,7,3,1,1,0,2
659,1,,1,,3,0,1,1,2
660,1,,2,,3,2,0,0,2
661,1,,3,,3,0,1,1,2
662,1,,4,,3,1,1,0,2
663,1,,5,,3,0,2,0,2
664,1,,7,,3,1,1,0,2
665,1,1,,,3,0,1,1,2
666,1,2,,,3,2,0,0,2
667,1,3,,,3,0,1,1,2
668,1,4,,,3,1,1,0,2
669,1,5,,,3,0,2,0,2
670,1,7,,,3,1,1,0,2
671,,1,,1,3,0,1,1,2
672,,1,,2,3,2,0,0,2
673,,1,,3,3,0,1,1,2
674,,1,,4,3,1,1,0,2
675,,1,,5,3,0,2,0,2
676,,1,,7,3,1,1,0,2
677,,1,1,,3,0,1,1,2
678,,1,2,,3,0,2,0,2
679,,1,3,,3,0,1,1,2
680,,1,4,,3,1,1,0,2
681,,1,5,,3,0,2,0,2
682,,1,7,,3,1,1,0,2
683,,,1,1,3,0,1,1,2
684,,,1,2,3,2,0,0,2
685,,,1,3,3,0,1,1,2
686,,,1,4,3,1,1,0,2
687,,,1,5,3,0,2,0,2
688,,,1,7,3,1,1,0,2
689,2,,,1,3,2,0,0,2
690,2,,,2,3,1,0,1,2
691,2,,,3,3,1,0,1,2
692,2,,,4,3,1,1,0,2
693,2,,,5,3,0,2,0,2
694,2,,1,,3,1,1,0,2
695,2,,2,,3,1,0,1,2
696,2,,3,,3,1,0,1,2
697,2,,4,,3,1,1,0,2
698,2,,5,,3,0,2,0,2
699,2,1,,,3,1,1,0,2
700,2,2,,,3,1,0,1,2
701,2,3,,,3,1,0,1,2
702,2,4,,,3,0,2,0,2
703,2,5,,,3,0,2,0,2
704,,2,,1,3,1,1,0,2
705,,2,,2,3,1,0,1,2
706,,2,,3,3,1,0,1,2
707,,2,,4,3,1,1,0,2
708,,2,,5,3,0,1,0,1
709,,2,1,,3,1,1,0,2
710,,2,2,,3,1,0,1,2
711,,2,3,,3,1,0,1,2
712,,2,4,,3,1,1,0,2
713,,2,5,,3,0,2,0,2
714,,,2,1,3,1,1,0,2
715,,,2,2,3,0,1,1,2
716,,,2,3,3,0,1,1,2
717,,,2,4,3,1,1,0,2
718,,,2,5,3,0,2,0,2
719,3,,,2,3,2,0,0,2
720,3,,,3,3,0,0,2,2
721,3,,,4,3,2,0,0,2
722,3,,,5,3,0,2,0,2
723,3,,,1,3,0,2,0,2
724,3,,2,,3,2,0,0,2
725,3,,3,,3,0,0,2,2
726,3,,4,,3,2,0,0,2
727,3,,5,,3,0,2,0,2
728,3,,1,,3,0,2,0,2
729,3,2,,,3,2,0,0,2
730,3,3,,,3,0,0,2,2
731,3,4,,,3,2,0,0,2
732,3,5,,,3,0,2,0,2
733,3,1,,,3,0,2,0,2
734,,3,,2,3,2,0,0,2
735,,3,,3,3,0,0,2,2
736,,3,,4,3,2,0,0,2
737,,3,,5,3,0,2,0,2
738,,3,,1,3,0,2,0,2
739,,3,2,,3,2,0,0,2
740,,3,3,,3,0,0,2,2
741,,3,4,,3,0,2,0,2
742,,3,5,,3,0,2,0,2
743,,3,1,,3,0,2,0,2
744,,,3,2,3,2,0,0,2
745,,,3,3,3,0,0,2,2
746,,,3,4,3,2,0,0,2
747,,,3,5,3,0,2,0,2
748,,,3,1,3,0,2,0,2
749,4,,,5,3,1,1,0,2
750,4,,,4,3,1,0,1,2
751,4,,,3,3,1,0,1,2
752,4,,,2,3,1,1,0,2
753,4,,5,,3,1,1,0,2
754,4,,4,,3,1,0,1,2
755,4,,3,,3,1,0,1,2
756,4,,2,,3,1,1,0,2
757,4,5,,,3,1,1,0,2
758,4,4,,,3,1,0,1,2
759,4,3,,,3,1,0,1,2
760,4,2,,,3,1,1,0,2
761,,4,,5,3,1,1,0,2
762,,4,,4,3,1,0,1,2
763,,4,,3,3,1,0,1,2
764,,4,,2,3,1,1,0,2
765,,4,5,,3,1,1,0,2
766,,4,4,,3,1,0,1,2
767,,4,3,,3,1,0,1,2
768,,4,2,,3,1,1,0,2
